split,motion_id,line_index,caption,tokens,f_tag,to_tag,style_groups,matched_keywords,text_path
train,M008045,1,a figure seems to be measuring the ground with their feet in preparation for making a measured jump,a/DET figure/NOUN seem/VERB to/PART be/AUX measure/VERB the/DET ground/NOUN with/ADP their/DET foot/NOUN in/ADP preparation/NOUN for/ADP make/VERB a/DET measure/VERB jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008067,2,the person jump and punching back and forth at the same time using his right hands nine times and stop.,the/DET person/NOUN jump/NOUN and/CCONJ punching/NOUN back/ADV and/CCONJ forth/ADV at/ADP the/DET same/ADJ time/NOUN use/VERB his/DET right/ADJ hand/NOUN nine/NUM time/NOUN and/CCONJ stop/VERB,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008072,2,the person walks forward at a steady pace while moving most of their right hand side of their body compared to their left,the/DET person/NOUN walk/VERB forward/ADV at/ADP a/DET steady/ADJ pace/NOUN while/SCONJ move/VERB most/ADJ of/ADP their/DET right/ADJ hand/NOUN side/NOUN of/ADP their/DET body/NOUN compare/VERB to/ADP their/DET left/NOUN,0.0,0.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008089,0,a person doing the dancing in the rain dance.,a/DET person/NOUN do/VERB the/DET dancing/NOUN in/ADP the/DET rain/NOUN dance/NOUN,0.0,0.0,Dance expressive,dance;dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008089,1,the person is dancing in the rain.,the/DET person/NOUN is/AUX dance/VERB in/ADP the/DET rain/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008089,2,figure appears to be dancing in joy,figure/NOUN appear/VERB to/PART be/AUX dance/VERB in/ADP joy/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008111,2,"the left arm bends back and forth, and the right arm forms quick circles.",the/DET left/ADJ arm/NOUN bend/VERB back/ADV and/CCONJ forth/ADV and/CCONJ the/DET right/ADJ arm/NOUN form/NOUN quick/ADJ circle/NOUN,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008126,0,a person is showing dancing moves,a/DET person/NOUN is/AUX show/VERB dance/VERB move/NOUN,0.0,10.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008128,0,a man sprints forward in a diagonal line slightly to the right then stops by shuffling his feet to slow himself.,a/DET man/NOUN sprint/VERB forward/ADV in/ADP a/DET diagonal/ADJ line/NOUN slightly/ADV to/ADP the/DET right/NOUN then/ADV stop/VERB by/ADP shuffle/VERB his/DET foot/NOUN to/PART slow/VERB himself/PRON,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008175,2,"a man standing raises his left hand three times close to his head. in the first round he rises his hand in a slow speed, in the second time of him rising the hand he increases the speed and in the third round of him rising his left hand he does it in a very fast manner as compared to the last two rounds.",a/DET man/NOUN stand/VERB raise/VERB his/DET left/ADJ hand/NOUN three/NUM time/NOUN close/ADV to/ADP his/DET head/NOUN in/ADP the/DET first/ADJ round/NOUN he/PRON rise/VERB his/DET hand/NOUN in/ADP a/DET slow/ADJ speed/NOUN in/ADP the/DET second/ADJ time/NOUN of/ADP him/PRON rise/VERB the/DET hand/NOUN he/PRON increase/VERB the/DET speed/NOUN and/CCONJ in/ADP the/DET third/ADJ round/NOUN of/ADP him/PRON rise/VERB his/DET left/ADJ hand/NOUN he/PRON does/AUX it/PRON in/ADP a/DET very/ADV fast/ADJ manner/NOUN as/SCONJ compare/VERB to/ADP the/DET last/ADJ two/NUM round/NOUN,0.0,0.0,Controlled motion|Energetic dynamic,fast;slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008181,0,a person walks at a fast pace straight forward.,a/DET person/NOUN walk/VERB at/ADP a/DET fast/ADJ pace/NOUN straight/ADV forward/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008187,1,the person is doing a vertical jump.,the/DET person/NOUN is/AUX do/VERB a/DET vertical/ADJ jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008190,0,a person is dragging a something heavy around in a counterclockwise circle.,a/DET person/NOUN is/AUX drag/VERB a/DET something/PRON heavy/ADJ around/ADV in/ADP a/DET counterclockwise/ADJ circle/NOUN,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008202,0,a person does a small 180 degree jump turn then turns back around to the front.,a/DET person/NOUN does/AUX a/DET small/ADJ degree/NOUN jump/NOUN turn/NOUN then/ADV turn/VERB back/ADV around/ADV to/ADP the/DET front/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008203,0,"a person is standing, twirling his hands, and then motions hips in a circle; kicks right leg to the right and then kicks left leg to the left dancing to something.",a/DET person/NOUN is/AUX stand/VERB twirl/VERB his/DET hand/NOUN and/CCONJ then/ADV motion/NOUN hip/NOUN in/ADP a/DET circle/NOUN kick/NOUN right/ADJ leg/NOUN to/ADP the/DET right/NOUN and/CCONJ then/ADV kick/VERB left/VERB leg/NOUN to/ADP the/DET left/ADJ dancing/NOUN to/ADP something/PRON,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008223,0,"person starts running very quickly while swinging arms right and left in front of him in a very fast, violent manner, then speeding up before stopping.",person/NOUN start/VERB run/VERB very/ADV quickly/ADV while/SCONJ swinge/VERB arm/NOUN right/ADV and/CCONJ left/VERB in/ADP front/NOUN of/ADP him/PRON in/ADP a/DET very/ADV fast/ADJ violent/ADJ manner/NOUN then/ADV speed/VERB up/ADP before/ADP stop/VERB,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008229,2,a figure seems to be doing box steps or learning to dance by themselves,a/DET figure/NOUN seem/VERB to/PART be/AUX do/VERB box/NOUN step/NOUN or/CCONJ learn/VERB to/PART dance/VERB by/ADP themselves/PRON,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008280,1,person is walking very fast toward me.,person/NOUN is/AUX walk/VERB very/ADV fast/ADV toward/ADP me/PRON,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008346,1,figure pushing  hands over their head twice to lift something heavy.,figure/NOUN push/VERB hand/NOUN over/ADP their/DET head/NOUN twice/ADV to/PART lift/VERB something/PRON heavy/ADJ,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008373,2,a man walks slowly in a circular fashion and appears to be tired.,a/DET man/NOUN walk/VERB slowly/ADV in/ADP a/DET circular/ADJ fashion/NOUN and/CCONJ appear/VERB to/PART be/AUX tired/ADJ,0.0,0.0,Heavy awkward,tired,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008376,1,man does a standing jump and spins in mid air,man/NOUN does/AUX a/DET stand/VERB jump/NOUN and/CCONJ spin/VERB in/ADP mid/ADJ air/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008409,1,"person is walking fast, using both legs and arms as swivels to walk faster. person feels determined, focused, and authoritative",person/NOUN is/AUX walk/VERB fast/ADV use/VERB both/DET leg/NOUN and/CCONJ arm/NOUN as/SCONJ swivel/NOUN to/PART walk/VERB faster/ADV person/NOUN feel/VERB determine/VERB focus/VERB and/CCONJ authoritative/ADJ,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008415,2,person walks forward a few steps before taking a leap.,person/NOUN walk/VERB forward/ADV a/DET few/ADJ step/NOUN before/ADP take/VERB a/DET leap/NOUN,0.0,0.0,Energetic dynamic,leap,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008426,1,a person walks forward at a steady pace.,a/DET person/NOUN walk/VERB forward/ADV at/ADP a/DET steady/ADJ pace/NOUN,0.0,0.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008437,2,a person who performed an clockwise 270 degrees jumping spin,a/DET person/NOUN who/PRON perform/VERB an/DET clockwise/NOUN degree/NOUN jump/VERB spin/NOUN,0.0,0.0,Dance expressive,spin,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008440,0,a person walks backwards at a slow pace.,a/DET person/NOUN walk/VERB backwards/ADV at/ADP a/DET slow/ADJ pace/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008446,0,a person walks to his left then turns around to make a jump,a/DET person/NOUN walk/VERB to/ADP his/DET left/NOUN then/ADV turn/VERB around/ADP to/PART make/VERB a/DET jump/NOUN,0.0,8.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008450,1,the person is making a box jump.,the/DET person/NOUN is/AUX make/VERB a/DET box/NOUN jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008453,0,this person dances across the floor waves his arms overhead as if to be dancing.,this/DET person/NOUN dance/VERB across/ADP the/DET floor/NOUN wave/VERB his/DET arm/NOUN overhead/ADV as/SCONJ if/SCONJ to/PART be/AUX dance/VERB,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008459,1,the person moves to the left and then moves to the right. it looks like a beginning of a dance move. the arms move side to side.,the/DET person/NOUN move/VERB to/ADP the/DET left/NOUN and/CCONJ then/ADV move/VERB to/ADP the/DET right/NOUN it/PRON look/VERB like/SCONJ a/DET beginning/NOUN of/ADP a/DET dance/NOUN move/NOUN the/DET arm/NOUN move/VERB side/NOUN to/PART side/VERB,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008488,2,"a person walks forward slightly then shuffles to the left fast, then back to the left then walks forward again.",a/DET person/NOUN walk/VERB forward/ADV slightly/ADV then/ADV shuffle/VERB to/ADP the/DET left/NOUN fast/ADV then/ADV back/ADV to/ADP the/DET left/NOUN then/ADV walk/VERB forward/ADV again/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008491,2,a person does a small jump before walking up some stairs,a/DET person/NOUN does/AUX a/DET small/ADJ jump/NOUN before/ADP walk/VERB up/ADP some/DET stair/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008530,0,a person jogs forward at a fast pace,a/DET person/NOUN jog/VERB forward/ADV at/ADP a/DET fast/ADJ pace/NOUN,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008541,2,"a person starts to run, after a few steps jumps as short distance, before walking again.",a/DET person/NOUN start/VERB to/PART run/VERB after/ADP a/DET few/ADJ step/NOUN jump/VERB as/SCONJ short/ADJ distance/NOUN before/ADP walk/VERB again/ADV,0.0,4.0,Energetic dynamic,run,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008549,1,the man is using a jump rope and jumping up and down through it.,the/DET man/NOUN is/AUX use/VERB a/DET jump/NOUN rope/NOUN and/CCONJ jump/VERB up/ADP and/CCONJ down/ADV through/ADP it/PRON,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008570,0,the person takes short steps while practicing dancing,the/DET person/NOUN take/VERB short/ADJ step/NOUN while/SCONJ practice/VERB dancing/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008570,1,person is doing dance moves,person/NOUN is/AUX do/VERB dance/NOUN move/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008570,2,the person is dancing back-and-forth by themselves.,the/DET person/NOUN is/AUX dance/VERB backandforth/ADJ by/ADP themselves/PRON,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008605,0,the person is doing a scamper dance.,the/DET person/NOUN is/AUX do/VERB a/DET scamper/NOUN dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008605,2,a man is dancing from side to side before stopping.,a/DET man/NOUN is/AUX dance/VERB from/ADP side/NOUN to/PART side/VERB before/ADP stop/VERB,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008608,2,person is walking very fast forward.,person/NOUN is/AUX walk/VERB very/ADV fast/ADV forward/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008618,0,person appears to salsa dance or something similar.,person/NOUN appear/VERB to/PART salsa/VERB dance/NOUN or/CCONJ something/PRON similar/ADJ,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008618,1,this person walks forward and back as if to dance.,this/DET person/NOUN walk/VERB forward/ADV and/CCONJ back/ADV as/SCONJ if/SCONJ to/PART dance/VERB,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008624,1,the man is walking very fast,the/DET man/NOUN is/AUX walk/VERB very/ADV fast/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008636,2,a person is trying to dance,a/DET person/NOUN is/AUX try/VERB to/PART dance/VERB,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008638,1,"a person walks downstairs, before making a little jump at the bottom.",a/DET person/NOUN walk/VERB downstairs/ADV before/ADP make/VERB a/DET little/ADJ jump/NOUN at/ADP the/DET bottom/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008658,1,moving legs and like dancing.,move/VERB leg/NOUN and/CCONJ like/SCONJ dancing/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008670,2,a person takes a jump back.,a/DET person/NOUN take/VERB a/DET jump/NOUN back/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008689,0,"a person takes two slow steps forward, pivots on their right foot 180deg, then takes two more slow steps forward.",a/DET person/NOUN take/VERB two/NUM slow/ADJ step/NOUN forward/ADV pivot/NOUN on/ADP their/DET right/ADJ foot/NOUN then/ADV take/VERB two/NUM more/ADJ slow/ADJ step/NOUN forward/ADV,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008702,2,"before a run, someone put their right foot onto something in order to stretch their right hamstring, and used a different stretch immediately after to stretch their left hamstring.",before/ADP a/DET run/NOUN someone/PRON put/VERB their/DET right/ADJ foot/NOUN onto/ADP something/PRON in/ADP order/NOUN to/PART stretch/VERB their/DET right/ADJ hamstring/NOUN and/CCONJ use/VERB a/DET different/ADJ stretch/NOUN immediately/ADV after/ADP to/PART stretch/VERB their/DET left/ADJ hamstring/NOUN,0.0,0.0,Energetic dynamic,run,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008715,2,a figure walks flauntlessly as it paces in a steady backwards motion.,a/DET figure/NOUN walk/VERB flauntlessly/ADV as/SCONJ it/PRON pace/VERB in/ADP a/DET steady/ADJ backwards/ADJ motion/NOUN,0.0,7.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008721,0,"a person walking, jump and keep walking",a/DET person/NOUN walk/VERB jump/VERB and/CCONJ keep/VERB walk/VERB,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008726,1,a person takes a quick step backwards towards their left hand side,a/DET person/NOUN take/VERB a/DET quick/ADJ step/NOUN backwards/ADV towards/ADP their/DET left/ADJ hand/NOUN side/NOUN,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008733,0,a person dancing like a ballerina.,a/DET person/NOUN dance/VERB like/SCONJ a/DET ballerina/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008733,1,your son is doing an arabesque dance,your/DET son/NOUN is/AUX do/VERB an/DET arabesque/NOUN dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008733,2,"a man shakes his wrists, jumps backwards with a spin, and then finishes by spreading his arms.",a/DET man/NOUN shake/VERB his/DET wrist/NOUN jump/VERB backwards/ADV with/ADP a/DET spin/NOUN and/CCONJ then/ADV finish/VERB by/ADP spread/VERB his/DET arm/NOUN,0.0,0.0,Dance expressive,spin,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008738,1,a figure walks forward at a slow pace with long strides.,a/DET figure/NOUN walk/VERB forward/ADV at/ADP a/DET slow/ADJ pace/NOUN with/ADP long/ADJ stride/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008779,0,a person walking in a steady pace,a/DET person/NOUN walk/VERB in/ADP a/DET steady/ADJ pace/NOUN,0.0,0.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008786,1,moving like a dancing on the floor.,move/VERB like/SCONJ a/DET dancing/NOUN on/ADP the/DET floor/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
train,M008789,1,"a man is performing a happy dance before he does a handstand while doing leg scissors forward and backward and jumping on his hands, a brief fall and back up again.",a/DET man/NOUN is/AUX perform/VERB a/DET happy/ADJ dance/NOUN before/ADP he/PRON does/AUX a/DET handstand/NOUN while/SCONJ do/VERB leg/NOUN scissor/NOUN forward/ADV and/CCONJ backward/ADV and/CCONJ jump/VERB on/ADP his/DET hand/NOUN a/DET brief/ADJ fall/NOUN and/CCONJ back/VERB up/ADP again/ADV,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00005-of-00007.parquet
